YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2007,08,20,08,00,239,7.0,8.9,2.55,12.12,6.99,999,1001.8,12.4,12.5,999.0,99.0,99.00
2007,08,20,09,00,236,7.4,9.5,2.57,11.43,6.87,999,1002.1,12.3,12.5,999.0,99.0,99.00
2007,08,20,10,00,240,7.3,8.9,3.00,11.43,7.38,999,1002.6,12.5,12.4,999.0,99.0,99.00
2007,08,20,11,00,244,7.1,8.6,2.82,11.43,7.41,999,1003.0,12.5,12.4,999.0,99.0,99.00
2007,08,20,12,00,250,7.5,9.2,3.19,10.81,7.38,999,1003.0,12.6,12.4,999.0,99.0,99.00
2007,08,20,13,00,249,6.9,9.3,3.19,11.43,7.39,999,1003.3,12.6,12.4,999.0,99.0,99.00
2007,08,20,14,00,254,7.1,8.9,3.80,10.81,7.78,999,1003.6,12.4,12.4,999.0,99.0,99.00
2007,08,20,15,00,246,7.7,9.6,3.59,10.81,7.31,999,1004.0,12.3,12.4,999.0,99.0,99.00
2007,08,20,16,00,245,7.3,9.8,3.47,10.00,7.15,999,1004.7,12.3,12.4,999.0,99.0,99.00
2007,08,20,17,00,232,6.1,7.8,3.66,10.81,7.36,999,1005.3,11.6,12.4,999.0,99.0,99.00
2007,08,20,18,00,233,6.4,7.9,3.39,10.81,6.95,999,1005.8,12.3,12.4,999.0,99.0,99.00
2007,08,20,19,00,245,7.4,8.9,2.87,10.00,6.85,999,1006.5,12.4,12.4,999.0,99.0,99.00
2007,08,20,20,00,248,8.2,9.8,2.60,10.81,6.50,999,1007.1,12.3,12.4,999.0,99.0,99.00
2007,08,20,21,00,248,7.3,9.0,2.19,11.43,6.38,999,1007.5,12.6,12.4,999.0,99.0,99.00
2007,08,20,22,00,252,7.2,8.5,2.34,11.43,6.53,999,1008.1,12.6,12.4,999.0,99.0,99.00
2007,08,20,23,00,248,6.7,7.9,2.44,10.00,6.29,999,1008.6,12.7,12.5,999.0,99.0,99.00
2007,08,21,00,00,250,5.7,6.9,2.85,10.81,7.28,999,1009.2,12.7,12.5,999.0,99.0,99.00
2007,08,21,07,00,225,6.4,8.0,2.42,10.00,6.48,999,1012.2,11.9,12.6,999.0,99.0,99.00
2007,08,21,08,00,239,7.0,9.2,2.03,9.09,5.87,999,1012.6,11.9,12.5,999.0,99.0,99.00
2007,08,21,09,00,236,6.7,8.7,2.00,10.00,5.85,999,1013.1,12.2,12.5,999.0,99.0,99.00
2007,08,21,10,00,223,5.5,6.7,1.89,10.00,5.84,999,1013.2,11.9,12.5,999.0,99.0,99.00
2007,08,21,11,00,222,5.1,6.2,1.93,9.09,6.05,999,1013.5,11.6,12.5,999.0,99.0,99.00
2007,08,21,12,00,224,6.1,7.1,1.97,9.09,6.25,999,1013.4,11.7,12.5,999.0,99.0,99.00
2007,08,21,13,00,216,5.6,6.6,2.31,10.00,6.47,999,1013.5,11.3,12.4,999.0,99.0,99.00
2007,08,21,14,00,245,5.1,6.6,2.15,10.00,6.34,999,1013.9,11.0,12.4,999.0,99.0,99.00
2007,08,21,15,00,219,3.3,4.8,2.09,9.09,6.26,999,1014.0,10.8,12.4,999.0,99.0,99.00
2007,08,21,16,00,196,3.9,5.3,1.95,8.33,6.14,999,1014.0,11.1,12.4,999.0,99.0,99.00
2007,08,21,17,00,181,5.1,6.3,1.86,10.00,6.31,999,1014.4,11.4,12.5,999.0,99.0,99.00
2007,08,21,18,00,182,6.2,7.3,1.80,9.09,6.19,999,1014.5,11.4,12.5,999.0,99.0,99.00
2007,08,21,19,00,192,4.7,6.3,1.66,7.14,5.72,999,1014.6,11.7,12.6,999.0,99.0,99.00
2007,08,21,20,00,191,5.4,6.4,1.86,9.09,6.06,999,1014.4,11.7,12.6,999.0,99.0,99.00
2007,08,21,21,00,189,5.6,6.5,1.53,9.09,5.50,999,1014.9,11.8,12.6,999.0,99.0,99.00
2007,08,21,22,00,181,4.1,4.8,1.41,9.09,5.26,999,1014.7,11.6,12.6,999.0,99.0,99.00
2007,08,21,23,00,180,4.9,5.8,1.40,8.33,5.14,999,1014.7,12.1,12.6,999.0,99.0,99.00
2007,08,22,00,00,149,2.8,3.6,1.38,9.09,5.34,999,1014.4,11.4,12.5,999.0,99.0,99.00
2007,08,22,01,00,153,3.7,4.6,1.32,9.09,5.52,999,1014.1,12.1,12.5,999.0,99.0,99.00
2007,08,22,02,00,142,4.5,5.3,1.50,8.33,5.78,999,1014.3,12.0,12.5,999.0,99.0,99.00
2007,08,22,03,00,129,3.3,4.0,1.58,9.09,6.01,999,1014.0,11.6,12.4,999.0,99.0,99.00
2007,08,22,04,00,108,3.7,4.4,1.47,9.09,5.87,999,1013.6,12.0,12.4,999.0,99.0,99.00
2007,08,22,05,00,122,5.3,6.3,1.39,9.09,5.63,999,1013.4,12.4,12.4,999.0,99.0,99.00
2007,08,22,06,00,118,5.8,6.7,1.30,9.09,5.66,999,1013.1,12.4,12.4,999.0,99.0,99.00
2007,08,22,07,00,109,5.4,6.6,1.30,8.33,5.46,999,1013.3,12.5,12.5,999.0,99.0,99.00
2007,08,22,08,00,108,4.2,5.3,1.25,9.09,5.17,999,1013.4,12.6,12.5,999.0,99.0,99.00
2007,08,22,09,00,110,4.5,5.3,1.22,10.00,5.16,999,1013.3,12.5,12.5,999.0,99.0,99.00
2007,08,22,10,00,101,4.0,5.1,1.23,9.09,5.35,999,1013.1,12.4,12.6,999.0,99.0,99.00
2007,08,22,11,00,90,2.7,3.3,1.32,10.00,5.61,999,1013.0,12.5,12.6,999.0,99.0,99.00
2007,08,22,12,00,72,2.1,2.6,1.21,10.00,5.75,999,1012.6,12.4,12.6,999.0,99.0,99.00
2007,08,22,13,00,35,2.0,2.5,1.31,10.00,5.95,999,1012.8,12.4,12.6,999.0,99.0,99.00
2007,08,22,14,00,32,2.1,2.6,1.29,9.09,5.87,999,1012.8,12.4,12.6,999.0,99.0,99.00
2007,08,22,15,00,3,1.6,2.2,1.41,10.00,5.82,999,1013.2,12.4,12.6,999.0,99.0,99.00
2007,08,22,16,00,348,1.2,1.6,1.32,9.09,5.68,999,1013.4,12.3,12.5,999.0,99.0,99.00
2007,08,22,17,00,345,1.5,2.2,1.37,9.09,5.71,999,1013.5,12.3,12.5,999.0,99.0,99.00
2007,08,22,18,00,330,2.2,2.8,1.49,8.33,6.01,999,1013.8,12.3,12.4,999.0,99.0,99.00
2007,08,22,19,00,314,2.4,3.2,1.32,10.00,5.91,999,1014.3,12.3,12.5,999.0,99.0,99.00
2007,08,22,20,00,295,4.4,5.5,1.39,10.00,6.07,999,1014.8,12.2,12.5,999.0,99.0,99.00
2007,08,22,21,00,285,5.7,7.2,1.35,10.00,6.34,999,1015.2,12.0,12.5,999.0,99.0,99.00
2007,08,22,22,00,268,3.9,5.0,1.45,10.00,6.69,999,1015.3,12.5,12.7,999.0,99.0,99.00
2007,08,22,23,00,263,5.8,7.1,1.38,10.00,6.11,999,1015.6,12.8,12.7,999.0,99.0,99.00
2007,08,23,00,00,263,7.3,8.8,1.53,10.00,6.11,999,1015.8,12.7,12.7,999.0,99.0,99.00
2007,08,23,01,00,255,6.6,7.8,1.43,9.09,5.31,999,1016.0,12.7,12.7,999.0,99.0,99.00
2007,08,23,02,00,249,6.3,7.5,1.47,9.09,5.28,999,1015.9,12.7,12.7,999.0,99.0,99.00
2007,08,23,03,00,242,7.0,8.5,1.45,10.00,5.19,999,1016.0,12.7,12.7,999.0,99.0,99.00
2007,08,23,04,00,241,7.1,8.6,1.48,9.09,4.98,999,1016.1,12.6,12.6,999.0,99.0,99.00
2007,08,23,05,00,244,7.3,8.9,1.47,10.00,4.95,999,1016.2,12.6,12.6,999.0,99.0,99.00
2007,08,23,06,00,256,7.7,9.4,1.59,9.09,4.97,999,1016.5,12.8,12.6,999.0,99.0,99.00
2007,08,23,07,00,256,7.7,9.3,1.63,10.00,5.19,999,1017.1,12.8,12.6,999.0,99.0,99.00
2007,08,23,08,00,268,7.4,9.0,1.59,9.09,5.15,999,1017.2,12.9,12.6,999.0,99.0,99.00
2007,08,23,09,00,253,8.5,11.4,1.57,10.00,5.10,999,1017.5,13.0,12.7,999.0,99.0,99.00
2007,08,23,10,00,251,8.0,9.6,1.59,10.00,5.13,999,1017.6,12.6,12.7,999.0,99.0,99.00
2007,08,23,11,00,249,7.6,9.3,1.66,10.00,5.23,999,1017.7,12.8,12.7,999.0,99.0,99.00
2007,08,23,12,00,241,8.8,10.1,1.64,8.33,5.15,999,1017.7,12.7,12.6,999.0,99.0,99.00
2007,08,23,13,00,246,9.1,12.3,1.70,5.56,5.10,999,1017.6,12.7,12.6,999.0,99.0,99.00
2007,08,23,14,00,251,8.6,11.1,1.90,10.81,5.42,999,1017.6,12.6,12.6,999.0,99.0,99.00
2007,08,23,15,00,258,8.5,11.0,2.15,5.88,5.45,999,1017.6,12.6,12.6,999.0,99.0,99.00
2007,08,23,16,00,253,8.0,9.6,2.12,5.88,5.53,999,1017.7,12.5,12.6,999.0,99.0,99.00
2007,08,23,17,00,260,7.8,9.1,2.14,6.25,5.64,999,1017.7,12.6,12.7,999.0,99.0,99.00
2007,08,23,18,00,265,8.1,9.5,2.30,5.88,5.57,999,1017.8,12.4,12.7,999.0,99.0,99.00
2007,08,23,19,00,259,7.9,10.0,2.10,10.00,5.33,999,1017.8,12.6,12.7,999.0,99.0,99.00
2007,08,23,20,00,261,8.4,9.7,1.99,9.09,5.38,999,1017.8,12.4,12.7,999.0,99.0,99.00
2007,08,23,21,00,265,8.2,9.9,2.02,9.09,5.31,999,1017.8,12.4,12.7,999.0,99.0,99.00
2007,08,23,22,00,262,8.0,9.8,2.04,9.09,5.25,999,1018.0,12.6,12.7,999.0,99.0,99.00
2007,08,23,23,00,270,8.8,10.4,1.85,5.88,4.98,999,1018.0,12.6,12.6,999.0,99.0,99.00
2007,08,24,00,00,271,8.4,10.0,1.96,6.67,5.20,999,1017.9,12.6,12.7,999.0,99.0,99.00
2007,08,24,01,00,263,7.9,9.5,2.02,7.69,5.30,999,1017.7,12.5,12.8,999.0,99.0,99.00
2007,08,24,02,00,280,7.8,9.2,1.87,7.14,5.16,999,1017.6,12.7,12.8,999.0,99.0,99.00
2007,08,24,03,00,277,7.8,10.3,2.07,10.00,5.54,999,1017.4,12.7,12.9,999.0,99.0,99.00
2007,08,24,04,00,283,7.9,9.0,1.99,6.67,5.39,999,1017.3,12.6,12.8,999.0,99.0,99.00
2007,08,24,05,00,283,8.6,10.1,2.16,6.25,5.51,999,1017.2,12.6,12.8,999.0,99.0,99.00
2007,08,24,06,00,285,8.0,10.1,2.11,6.67,5.41,999,1017.6,12.5,12.7,999.0,99.0,99.00
2007,08,24,07,00,284,8.6,10.3,2.13,6.67,5.46,999,1017.9,12.6,12.7,999.0,99.0,99.00
2007,08,24,08,00,280,9.6,11.7,2.12,6.67,5.39,999,1018.0,12.5,12.7,999.0,99.0,99.00
2007,08,24,09,00,287,9.9,12.3,2.33,6.67,5.48,999,1017.9,12.5,12.7,999.0,99.0,99.00
2007,08,24,10,00,284,10.2,11.9,2.24,5.56,5.26,999,1018.0,12.4,12.7,999.0,99.0,99.00
2007,08,24,11,00,281,9.0,10.9,2.34,6.67,5.15,999,1018.2,12.5,12.8,999.0,99.0,99.00
2007,08,24,12,00,285,8.5,10.3,2.07,6.25,4.89,999,1018.2,12.3,12.8,999.0,99.0,99.00
2007,08,24,13,00,282,8.8,10.6,2.21,6.25,5.26,999,1018.2,12.5,12.7,999.0,99.0,99.00
2007,08,24,14,00,286,7.9,9.7,2.06,6.67,5.10,999,1018.1,12.3,12.7,999.0,99.0,99.00
2007,08,24,15,00,276,7.6,9.0,1.98,6.67,5.21,999,1017.9,12.3,12.6,999.0,99.0,99.00
2007,08,24,16,00,271,8.0,9.9,1.92,6.67,5.20,999,1017.8,12.4,12.6,999.0,99.0,99.00
2007,08,24,17,00,270,8.3,9.9,2.02,7.14,5.41,999,1017.5,12.3,12.6,999.0,99.0,99.00
2007,08,24,18,00,260,7.7,9.6,1.98,9.09,5.60,999,1017.1,12.4,12.6,999.0,99.0,99.00
2007,08,24,19,00,255,8.0,9.4,2.05,6.67,5.60,999,1017.4,12.1,12.6,999.0,99.0,99.00
2007,08,24,20,00,257,8.2,9.8,2.09,6.67,5.45,999,1017.3,12.0,12.6,999.0,99.0,99.00
2007,08,24,21,00,265,9.2,11.2,1.95,6.67,5.21,999,1017.4,11.5,12.6,999.0,99.0,99.00
2007,08,24,22,00,263,8.7,10.6,1.85,6.67,5.21,999,1017.5,11.6,12.6,999.0,99.0,99.00
2007,08,24,23,00,277,7.3,8.6,1.74,6.67,4.95,999,1017.1,11.8,12.6,999.0,99.0,99.00
2007,08,25,00,00,275,6.7,7.9,1.88,6.67,4.98,999,1017.0,11.6,12.6,999.0,99.0,99.00
2007,08,25,01,00,264,7.7,9.3,1.67,6.25,4.75,999,1016.6,12.2,12.6,999.0,99.0,99.00
2007,08,25,02,00,257,7.8,9.1,1.90,5.88,4.96,999,1016.0,12.1,12.6,999.0,99.0,99.00
2007,08,25,03,00,262,7.6,9.0,1.88,6.25,5.02,999,1015.7,12.1,12.6,999.0,99.0,99.00
2007,08,25,04,00,258,7.2,8.4,1.76,6.25,4.90,999,1015.3,12.1,12.6,999.0,99.0,99.00
2007,08,25,05,00,257,6.7,8.0,1.91,5.88,5.33,999,1015.4,12.2,12.6,999.0,99.0,99.00
2007,08,25,06,00,251,6.8,8.3,1.90,6.67,5.49,999,1015.3,12.0,12.6,999.0,99.0,99.00
2007,08,25,08,00,257,6.4,7.2,1.73,6.25,5.51,999,1015.1,12.2,12.6,999.0,99.0,99.00
2007,08,25,09,00,251,5.6,6.8,1.68,6.67,5.41,999,1014.8,11.7,12.6,999.0,99.0,99.00
2007,08,25,10,00,246,6.0,7.3,1.75,7.14,5.44,999,1014.7,11.9,12.6,999.0,99.0,99.00
2007,08,25,11,00,237,5.7,7.0,1.47,6.67,5.24,999,1014.4,12.1,12.6,999.0,99.0,99.00
2007,08,25,12,00,227,6.1,7.1,1.44,6.25,5.19,999,1013.9,12.0,12.6,999.0,99.0,99.00
2007,08,25,13,00,224,4.9,5.8,1.45,6.67,5.11,999,1013.4,11.9,12.6,999.0,99.0,99.00
2007,08,25,14,00,215,5.0,5.9,1.44,5.56,5.11,999,1013.1,11.6,12.6,999.0,99.0,99.00
2007,08,25,15,00,208,5.2,6.6,1.58,5.88,5.22,999,1012.4,11.7,12.5,999.0,99.0,99.00
2007,08,25,16,00,197,4.6,5.4,1.40,5.88,5.09,999,1011.8,12.2,12.5,999.0,99.0,99.00
2007,08,25,17,00,195,5.1,5.9,1.50,5.88,5.21,999,1011.4,12.2,12.5,999.0,99.0,99.00
2007,08,25,18,00,178,4.8,6.5,1.45,5.56,5.24,999,1010.9,12.1,12.6,999.0,99.0,99.00
2007,08,25,19,00,173,5.4,6.5,1.36,5.26,5.03,999,1010.2,12.2,12.5,999.0,99.0,99.00
2007,08,25,20,00,175,4.9,6.0,1.38,5.88,5.32,999,1009.5,12.2,12.5,999.0,99.0,99.00
2007,08,25,21,00,186,5.3,6.2,1.27,5.88,5.13,999,1009.2,12.3,12.5,999.0,99.0,99.00
2007,08,25,22,00,179,4.3,5.3,1.33,7.69,5.10,999,1008.3,12.3,12.6,999.0,99.0,99.00
2007,08,25,23,00,184,5.7,6.8,1.33,5.56,5.23,999,1008.0,12.3,12.6,999.0,99.0,99.00
2007,08,26,00,00,196,5.9,7.0,1.25,7.14,5.06,999,1007.4,12.3,12.6,999.0,99.0,99.00
2007,08,26,01,00,205,6.3,7.5,1.32,5.88,4.92,999,1006.7,12.3,12.6,999.0,99.0,99.00
2007,08,26,02,00,212,7.2,8.7,1.43,6.67,5.05,999,1005.8,12.4,12.6,999.0,99.0,99.00
2007,08,26,03,00,223,7.8,9.6,1.56,5.88,5.09,999,1005.4,12.4,12.6,999.0,99.0,99.00
2007,08,26,04,00,231,7.8,9.1,1.53,6.67,4.86,999,1005.1,12.4,12.6,999.0,99.0,99.00
2007,08,26,05,00,233,7.2,9.0,1.77,6.67,5.13,999,1005.0,12.4,12.6,999.0,99.0,99.00
2007,08,26,06,00,232,6.3,7.5,1.93,6.67,5.32,999,1005.1,12.4,12.6,999.0,99.0,99.00
2007,08,26,07,00,229,6.7,7.9,2.05,6.25,5.41,999,1005.0,12.4,12.6,999.0,99.0,99.00
2007,08,26,08,00,228,7.4,8.7,2.13,7.14,5.59,999,1004.8,12.4,12.6,999.0,99.0,99.00
2007,08,26,09,00,219,6.4,7.5,2.23,8.33,5.60,999,1004.4,12.4,12.5,999.0,99.0,99.00
2007,08,26,10,00,220,7.1,8.4,2.26,8.33,5.80,999,1004.1,12.4,12.5,999.0,99.0,99.00
2007,08,26,11,00,219,7.1,8.6,2.29,8.33,5.93,999,1003.7,12.4,12.5,999.0,99.0,99.00
2007,08,26,12,00,217,7.2,8.7,2.30,8.33,6.20,999,1003.3,12.4,12.5,999.0,99.0,99.00
2007,08,26,13,00,219,7.6,9.1,2.25,8.33,6.02,999,1002.8,12.4,12.5,999.0,99.0,99.00
2007,08,26,14,00,215,7.2,8.8,2.19,9.09,6.16,999,1002.4,12.4,12.6,999.0,99.0,99.00
2007,08,26,15,00,210,7.1,8.3,2.26,9.09,6.06,999,1001.7,12.4,12.6,999.0,99.0,99.00
2007,08,26,16,00,210,7.5,8.8,2.24,9.09,6.04,999,1001.3,12.5,12.6,999.0,99.0,99.00
2007,08,26,17,00,211,6.7,8.2,2.40,10.00,6.30,999,1001.0,12.5,12.6,999.0,99.0,99.00
2007,08,26,18,00,214,6.8,8.3,2.55,10.81,6.26,999,1000.6,12.5,12.6,999.0,99.0,99.00
2007,08,26,19,00,206,5.8,7.2,2.48,10.00,6.30,999,1000.2,12.5,12.6,999.0,99.0,99.00
2007,08,26,20,00,201,5.6,6.8,2.55,9.09,6.16,999,1000.0,12.5,12.6,999.0,99.0,99.00
2007,08,26,21,00,204,5.7,6.7,2.69,10.00,6.23,999,999.8,12.5,12.6,999.0,99.0,99.00
2007,08,26,22,00,219,6.5,7.8,2.36,8.33,5.96,999,999.5,12.4,12.6,999.0,99.0,99.00
2007,08,26,23,00,226,7.4,9.1,2.35,9.09,6.10,999,999.3,12.7,12.6,999.0,99.0,99.00
2007,08,27,00,00,223,6.0,7.2,2.31,7.69,6.03,999,999.2,12.6,12.6,999.0,99.0,99.00
2007,08,27,01,00,239,6.7,7.9,2.03,9.09,5.90,999,998.9,12.1,12.7,999.0,99.0,99.00
2007,08,27,02,00,238,6.4,7.5,1.96,7.14,5.93,999,998.7,12.5,12.7,999.0,99.0,99.00
2007,08,27,03,00,241,6.5,7.7,1.95,8.33,6.10,999,998.7,12.4,12.7,999.0,99.0,99.00
2007,08,27,04,00,246,5.9,7.3,1.96,8.33,6.25,999,998.7,12.2,12.7,999.0,99.0,99.00
2007,08,27,05,00,240,6.2,7.5,1.87,10.00,6.16,999,998.8,12.0,12.7,999.0,99.0,99.00
2007,08,27,06,00,235,4.8,5.9,2.15,9.09,6.58,999,999.0,12.2,12.7,999.0,99.0,99.00
2007,08,27,07,00,236,5.1,6.2,1.93,8.33,6.20,999,999.3,12.4,12.7,999.0,99.0,99.00
2007,08,27,08,00,228,4.4,5.3,2.20,8.33,6.21,999,999.3,12.4,12.7,999.0,99.0,99.00
2007,08,27,09,00,242,4.8,6.0,2.12,10.00,5.99,999,999.2,12.4,12.6,999.0,99.0,99.00
2007,08,27,10,00,249,5.4,6.4,2.00,8.33,5.92,999,999.2,12.2,12.6,999.0,99.0,99.00
2007,08,27,11,00,242,5.3,6.5,1.99,8.33,5.90,999,999.0,12.2,12.6,999.0,99.0,99.00
2007,08,27,12,00,246,4.2,5.0,1.83,7.69,5.64,999,998.9,12.2,12.6,999.0,99.0,99.00
2007,08,27,13,00,249,3.7,4.3,1.93,7.69,5.73,999,998.8,12.2,12.6,999.0,99.0,99.00
2007,08,27,14,00,261,3.1,4.0,1.76,7.14,5.87,999,998.7,12.1,12.6,999.0,99.0,99.00
2007,08,27,15,00,258,3.9,4.7,1.83,8.33,6.01,999,998.3,12.3,12.6,999.0,99.0,99.00
2007,08,27,16,00,246,4.4,5.2,1.76,8.33,6.29,999,998.2,12.1,12.6,999.0,99.0,99.00
2007,08,27,17,00,315,4.4,5.1,1.77,8.33,6.39,999,998.2,12.3,12.6,999.0,99.0,99.00
2007,08,27,18,00,305,5.8,7.6,1.79,8.33,6.28,999,998.3,12.6,12.6,999.0,99.0,99.00
2007,08,27,19,00,295,5.9,7.3,2.02,9.09,6.32,999,998.4,12.6,12.6,999.0,99.0,99.00
2007,08,27,20,00,290,5.4,6.7,2.18,9.09,6.52,999,998.3,12.5,12.7,999.0,99.0,99.00
2007,08,27,21,00,311,5.0,6.2,2.09,8.33,6.28,999,998.5,12.6,12.7,999.0,99.0,99.00
2007,08,27,22,00,320,7.4,8.6,2.10,9.09,6.27,999,998.7,12.5,12.7,999.0,99.0,99.00
2007,08,27,23,00,341,6.7,8.7,2.11,8.33,6.11,999,998.9,12.3,12.7,999.0,99.0,99.00
2007,08,28,00,00,323,5.7,6.8,2.01,7.69,6.11,999,999.2,12.5,12.7,999.0,99.0,99.00
2007,08,28,01,00,317,5.8,7.0,2.00,8.33,5.70,999,999.2,12.6,12.7,999.0,99.0,99.00
2007,08,28,02,00,323,4.4,5.2,1.84,9.09,5.65,999,999.4,12.6,12.7,999.0,99.0,99.00
2007,08,28,03,00,328,4.0,4.9,1.89,7.69,5.84,999,999.8,12.6,12.7,999.0,99.0,99.00
2007,08,28,04,00,334,6.5,7.5,1.73,6.25,5.56,999,999.9,12.3,12.7,999.0,99.0,99.00
2007,08,28,05,00,332,4.5,5.3,1.86,8.33,5.75,999,1000.3,12.4,12.7,999.0,99.0,99.00
2007,08,28,06,00,9,5.3,7.3,1.95,8.33,6.02,999,1001.1,12.5,12.8,999.0,99.0,99.00
2007,08,28,07,00,333,6.0,7.2,2.11,8.33,6.24,999,1001.8,12.5,12.8,999.0,99.0,99.00
2007,08,28,08,00,338,7.7,9.3,2.15,8.33,6.33,999,1002.1,12.6,12.8,999.0,99.0,99.00
2007,08,28,09,00,341,7.4,8.8,2.20,7.69,6.02,999,1002.4,12.7,12.7,999.0,99.0,99.00
2007,08,28,10,00,339,9.1,10.7,2.29,8.33,5.97,999,1002.6,12.4,12.7,999.0,99.0,99.00
2007,08,28,11,00,340,9.5,11.4,2.30,8.33,5.86,999,1002.8,12.5,12.7,999.0,99.0,99.00
2007,08,28,12,00,337,8.4,10.1,2.40,7.69,5.70,999,1003.0,12.5,12.6,999.0,99.0,99.00
2007,08,28,13,00,338,8.2,9.8,2.35,7.69,5.67,999,1003.5,12.6,12.6,999.0,99.0,99.00
2007,08,28,14,00,335,8.2,9.8,2.31,8.33,5.70,999,1003.8,12.4,12.6,999.0,99.0,99.00
2007,08,28,15,00,358,7.1,8.6,2.19,7.69,5.51,999,1004.3,12.4,12.6,999.0,99.0,99.00
2007,08,28,16,00,9,7.1,9.1,2.12,7.14,5.76,999,1005.1,12.6,12.6,999.0,99.0,99.00
2007,08,28,17,00,359,8.1,9.7,2.09,7.69,5.70,999,1005.8,12.8,12.6,999.0,99.0,99.00
2007,08,28,18,00,344,7.1,8.5,2.03,7.14,5.80,999,1006.2,12.9,12.6,999.0,99.0,99.00
2007,08,28,19,00,333,7.3,8.4,1.90,7.69,5.64,999,1006.5,12.8,12.6,999.0,99.0,99.00
2007,08,28,20,00,331,8.7,10.1,2.07,7.14,5.50,999,1006.5,12.7,12.6,999.0,99.0,99.00
2007,08,28,21,00,337,10.5,12.5,2.24,7.69,5.65,999,1006.3,12.8,12.6,999.0,99.0,99.00
2007,08,28,22,00,340,11.2,14.7,2.30,6.67,5.25,999,1006.4,12.9,12.6,999.0,99.0,99.00
2007,08,28,23,00,346,11.8,14.3,2.51,7.14,5.23,999,1006.6,12.9,12.6,999.0,99.0,99.00
2007,08,29,00,00,346,11.3,14.1,2.67,7.14,5.38,999,1006.9,12.9,12.6,999.0,99.0,99.00
2007,08,29,01,00,346,11.3,14.1,2.94,7.14,5.62,999,1007.3,12.6,12.6,999.0,99.0,99.00
2007,08,29,02,00,347,11.5,14.1,2.96,7.14,5.62,999,1007.7,12.7,12.6,999.0,99.0,99.00
2007,08,29,03,00,344,10.6,12.9,3.13,8.33,5.70,999,1008.1,12.4,12.5,999.0,99.0,99.00
2007,08,29,04,00,349,11.0,13.4,3.05,8.33,5.84,999,1008.3,12.9,12.5,999.0,99.0,99.00
2007,08,29,05,00,346,10.9,13.3,2.96,8.33,5.96,999,1008.7,12.9,12.5,999.0,99.0,99.00
2007,08,29,06,00,345,10.9,13.1,2.74,8.33,5.72,999,1009.4,12.9,12.5,999.0,99.0,99.00
2007,08,29,07,00,348,10.3,12.6,2.74,8.33,5.90,999,1010.1,13.0,12.5,999.0,99.0,99.00
2007,08,29,08,00,352,10.2,12.3,2.85,8.33,6.02,999,1010.6,12.8,12.4,999.0,99.0,99.00
2007,08,29,09,00,346,9.4,11.2,2.75,8.33,5.87,999,1010.9,12.8,12.4,999.0,99.0,99.00
2007,08,29,10,00,338,9.7,11.1,2.78,8.33,5.95,999,1011.1,12.9,12.4,999.0,99.0,99.00
2007,08,29,11,00,339,9.6,11.8,2.75,8.33,5.86,999,1011.2,12.9,12.4,999.0,99.0,99.00
2007,08,29,12,00,338,9.5,11.4,2.76,7.69,5.91,999,1011.5,13.1,12.4,999.0,99.0,99.00
2007,08,29,13,00,328,8.8,10.1,2.67,8.33,5.73,999,1011.9,12.9,12.4,999.0,99.0,99.00
2007,08,29,14,00,327,8.5,9.8,2.81,8.33,5.76,999,1012.2,13.0,12.4,999.0,99.0,99.00
2007,08,29,15,00,324,7.6,8.6,2.48,7.14,5.56,999,1012.2,12.8,12.3,999.0,99.0,99.00
2007,08,29,16,00,331,6.4,7.7,2.33,7.69,5.55,999,1012.4,12.7,12.3,999.0,99.0,99.00
2007,08,29,17,00,330,6.7,7.8,2.34,7.14,5.73,999,1012.5,12.8,12.3,999.0,99.0,99.00
2007,08,29,18,00,320,6.5,7.4,2.08,8.33,5.38,999,1012.6,12.9,12.3,999.0,99.0,99.00
2007,08,29,19,00,322,6.4,7.3,2.02,7.69,5.48,999,1012.6,12.9,12.4,999.0,99.0,99.00
2007,08,29,20,00,318,6.0,6.6,1.92,7.69,5.81,999,1012.7,12.8,12.4,999.0,99.0,99.00
2007,08,29,21,00,311,5.8,6.8,1.98,8.33,6.04,999,1012.6,12.9,12.5,999.0,99.0,99.00
2007,08,29,22,00,308,5.8,7.0,2.04,8.33,6.18,999,1012.4,13.1,12.6,999.0,99.0,99.00
2007,08,29,23,00,289,5.9,7.0,1.95,9.09,6.15,999,1012.4,12.9,12.6,999.0,99.0,99.00
2007,08,30,00,00,289,6.9,8.6,2.15,9.09,6.16,999,1012.1,12.8,12.6,999.0,99.0,99.00
2007,08,30,01,00,301,7.5,8.7,1.97,9.09,5.51,999,1011.8,12.7,12.7,999.0,99.0,99.00
2007,08,30,02,00,302,6.7,8.2,2.12,8.33,5.71,999,1011.8,12.8,12.7,999.0,99.0,99.00
2007,08,30,03,00,306,6.7,7.8,2.03,8.33,5.57,999,1011.7,12.9,12.7,999.0,99.0,99.00
2007,08,30,04,00,299,7.2,9.0,1.96,8.33,5.44,999,1011.9,12.8,12.6,999.0,99.0,99.00
2007,08,30,05,00,306,7.6,9.2,1.92,8.33,5.22,999,1011.7,12.6,12.6,999.0,99.0,99.00
2007,08,30,06,00,306,7.1,8.0,1.75,7.69,5.05,999,1011.8,12.5,12.6,999.0,99.0,99.00
